name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team
Owen Dodgson,1.0,13.0,0.0,True,2023-08-11T19:00:00Z,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,3016.0,0.0,0.0,Burnley
Moisés Caicedo Corozo,4.0,12.0,0.0,True,2023-08-12T14:00:00Z,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,267431.0,0.0,0.0,Chelsea
Moisés Caicedo Corozo,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,1.0,0.1,0.0,0.03,0.03,0.06,0.95,50.0,-9711.0,298443.0,31737.0,41448.0,Chelsea
Robert Sánchez,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.8,0.0,0.0,1.4,1.0,0.00,0.00,0.00,1.28,45.0,0.0,226244.0,0.0,0.0,Chelsea
Robert Sánchez,19.0,19.0,2.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,23.4,0.0,0.0,2.3,1.0,0.00,0.00,0.00,1.80,45.0,61220.0,348693.0,82350.0,21130.0,Chelsea
Ethan Ampadu,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,1585.0,0.0,0.0,Chelsea
Ethan Ampadu,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-317.0,1245.0,0.0,317.0,Chelsea
Andrey Nascimento dos Santos,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,12394.0,0.0,0.0,Chelsea
Andrey Nascimento dos Santos,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-1307.0,12850.0,760.0,2067.0,Chelsea
Kepa Arrizabalaga,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,94608.0,0.0,0.0,Chelsea
Kepa Arrizabalaga,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-41011.0,59054.0,1775.0,42786.0,Chelsea
Pierre-Emerick Aubameyang,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,65.0,0.0,3762.0,0.0,0.0,Chelsea
Pierre-Emerick Aubameyang,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,65.0,-914.0,2801.0,0.0,914.0,Chelsea
César Azpilicueta,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,224.0,0.0,0.0,Chelsea
César Azpilicueta,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-59.0,163.0,0.0,59.0,Chelsea
Abdul Rahman Baba,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,541.0,0.0,0.0,Chelsea
Abdul Rahman Baba,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-107.0,432.0,0.0,107.0,Chelsea
Benoît Badiashile,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,5644.0,0.0,0.0,Chelsea
Benoît Badiashile,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-1674.0,4036.0,110.0,1784.0,Chelsea
Marcus Bettinelli,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,2183.0,0.0,0.0,Chelsea
Marcus Bettinelli,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-281.0,2094.0,69.0,350.0,Chelsea
Armando Broja,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,5933.0,0.0,0.0,Chelsea
Armando Broja,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-1537.0,4675.0,184.0,1721.0,Chelsea
Trevoh Chalobah,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,20246.0,0.0,0.0,Chelsea
Trevoh Chalobah,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44.0,-8014.0,12138.0,137.0,8151.0,Chelsea
Ben Chilwell,9.0,11.0,7.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,89.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,23.6,16.6,23.0,6.3,1.0,0.11,0.23,0.34,1.26,55.0,0.0,1071098.0,0.0,0.0,Chelsea
Ben Chilwell,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.4,33.7,17.0,5.9,1.0,0.21,0.49,0.70,0.85,56.0,641361.0,1974787.0,663501.0,22140.0,Chelsea
Carney Chukwuemeka,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.2,11.2,10.0,2.2,1.0,0.00,0.15,0.15,1.23,45.0,0.0,251666.0,0.0,0.0,Chelsea
Carney Chukwuemeka,19.0,19.0,5.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,33.6,13.9,29.0,7.7,1.0,0.08,0.04,0.12,0.73,45.0,5423.0,279081.0,27654.0,22231.0,Chelsea
Levi Colwill,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.8,22.5,7.0,4.7,1.0,0.08,0.01,0.09,1.28,45.0,0.0,249349.0,0.0,0.0,Chelsea
Levi Colwill,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.4,5.0,11.0,2.3,1.0,0.13,0.02,0.15,1.80,45.0,59841.0,340133.0,77309.0,17468.0,Chelsea
Marc Cucurella Saseta,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,47255.0,0.0,0.0,Chelsea
Marc Cucurella Saseta,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-5513.0,51606.0,3408.0,8921.0,Chelsea
Enzo Fernández,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,19.8,38.5,9.0,6.7,1.0,0.06,0.11,0.17,1.28,50.0,0.0,292482.0,0.0,0.0,Chelsea
Enzo Fernández,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,23.0,69.7,22.0,11.5,1.0,0.82,0.35,1.17,1.80,50.0,47125.0,428097.0,75645.0,28520.0,Chelsea
David Datro Fofana,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,685.0,0.0,0.0,Chelsea
David Datro Fofana,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-179.0,499.0,0.0,179.0,Chelsea
Wesley Fofana,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,4192.0,0.0,0.0,Chelsea
Wesley Fofana,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-1107.0,3461.0,81.0,1188.0,Chelsea
Conor Gallagher,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.4,6.3,0.0,2.4,1.0,0.00,0.02,0.02,1.28,55.0,0.0,34185.0,0.0,0.0,Chelsea
Conor Gallagher,19.0,19.0,2.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,7.2,12.0,3.4,1.0,0.13,0.03,0.16,0.88,55.0,721.0,44373.0,5960.0,5239.0,Chelsea
Malo Gusto,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.8,1.3,0.0,0.5,0.0,0.00,0.01,0.01,0.04,40.0,0.0,98136.0,0.0,0.0,Chelsea
Malo Gusto,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,82.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.8,10.1,5.0,3.2,1.0,0.05,0.05,0.10,0.90,40.0,66609.0,182743.0,76133.0,9524.0,Chelsea
Callum Hudson-Odoi,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,4339.0,0.0,0.0,Chelsea
Callum Hudson-Odoi,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-653.0,4636.0,134.0,787.0,Chelsea
Reece James,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.4,35.9,3.0,5.0,1.0,0.03,0.42,0.45,1.23,55.0,0.0,1339493.0,0.0,0.0,Chelsea
Reece James,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-227203.0,1280455.0,189714.0,416917.0,Chelsea
Romelu Lukaku Bolingoli,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,70.0,0.0,55606.0,0.0,0.0,Chelsea
Romelu Lukaku Bolingoli,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,70.0,-13539.0,59264.0,5544.0,19083.0,Chelsea
Noni Madueke,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,8173.0,0.0,0.0,Chelsea
Noni Madueke,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,1.6,13.0,1.8,0.0,0.05,0.02,0.07,0.92,55.0,-1340.0,8342.0,563.0,1903.0,Chelsea
Mykhailo Mudryk,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.4,1.3,4.0,0.8,0.0,0.00,0.01,0.01,0.04,65.0,0.0,241321.0,0.0,0.0,Chelsea
Mykhailo Mudryk,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.6,38.3,16.0,6.3,0.0,0.08,0.15,0.23,1.07,65.0,-37395.0,231181.0,10637.0,48032.0,Chelsea
Nicolas Jackson,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,9.6,5.5,48.0,6.3,1.0,0.53,0.01,0.54,1.28,70.0,0.0,1266420.0,0.0,0.0,Chelsea
Nicolas Jackson,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.8,14.0,19.0,4.0,1.0,0.79,0.04,0.83,1.80,70.0,62065.0,1463154.0,152907.0,90842.0,Chelsea
Christopher Nkunku,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,75.0,0.0,153424.0,0.0,0.0,Chelsea
Christopher Nkunku,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,74.0,-66615.0,90222.0,1403.0,68018.0,Chelsea
Christian Pulisic,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,783.0,0.0,0.0,Chelsea
Christian Pulisic,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-217.0,559.0,0.0,217.0,Chelsea
Malang Sarr,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,8428.0,0.0,0.0,Chelsea
Malang Sarr,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,-983.0,9688.0,257.0,1240.0,Chelsea
Gabriel Słonina,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,6837.0,0.0,0.0,Chelsea
Gabriel Słonina,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,-1404.0,5353.0,0.0,1404.0,Chelsea
Raheem Sterling,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,26.0,10.0,4.9,1.0,0.00,0.09,0.09,1.23,70.0,0.0,142685.0,0.0,0.0,Chelsea
Raheem Sterling,19.0,19.0,2.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,30.5,37.0,8.3,1.0,0.06,0.23,0.29,1.80,70.0,7199.0,181498.0,25125.0,17926.0,Chelsea
Thiago Emiliano da Silva,9.0,11.0,2.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.8,11.7,8.0,5.3,1.0,0.00,0.07,0.07,1.28,50.0,0.0,168173.0,0.0,0.0,Chelsea
Thiago Emiliano da Silva,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27.8,4.3,5.0,3.7,1.0,0.04,0.04,0.08,1.80,50.0,14631.0,247836.0,30150.0,15519.0,Chelsea
Hakim Ziyech,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,0.0,16373.0,0.0,0.0,Chelsea
Hakim Ziyech,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-3358.0,18826.0,816.0,4174.0,Chelsea
Ângelo Gabriel Borges Damaceno,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,0.0,1300.0,0.0,0.0,Chelsea
Ângelo Gabriel Borges Damaceno,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,-589.0,685.0,0.0,589.0,Chelsea
Ian Maatsen,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2,0.6,2.0,0.5,0.0,0.00,0.01,0.01,0.04,55.0,0.0,9695.0,0.0,0.0,Chelsea
Ian Maatsen,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55.0,-1977.0,9128.0,248.0,2225.0,Chelsea
Axel Disasi,9.0,11.0,11.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,47.0,1.8,37.0,8.6,1.0,0.47,0.01,0.48,1.28,50.0,0.0,19786.0,0.0,0.0,Chelsea
Axel Disasi,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.6,2.8,2.0,1.7,1.0,0.00,0.03,0.03,1.80,50.0,271640.0,430533.0,285594.0,13954.0,Chelsea
Lesley Ugochukwu,9.0,11.0,1.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.1,0.0,0.6,0.0,0.00,0.00,0.00,0.02,45.0,0.0,10397.0,0.0,0.0,Chelsea
Lesley Ugochukwu,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,779.0,14834.0,2778.0,1999.0,Chelsea
Mason Burstow,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45.0,0.0,9955.0,0.0,0.0,Chelsea
Mason Burstow,19.0,19.0,1.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.6,0.0,0.1,0.0,0.00,0.00,0.00,0.90,45.0,-352.0,13503.0,1562.0,1914.0,Chelsea
Lucas Bergström,9.0,11.0,0.0,True,2023-08-13T15:30:00Z,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,0.0,0.0,0.0,0.0,Chelsea
Lucas Bergström,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40.0,310.0,1124.0,353.0,43.0,Chelsea
Roméo Lavia,19.0,19.0,0.0,False,2023-08-20T15:30:00Z,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50.0,177.0,346.0,192.0,15.0,Chelsea
